2022.05.23 11:02:00,,,
GOSHO,,,
F1,,,
,N14W,N76E,
TIME(s),STREAM(gal),DAMAXIS(gal),U-D(gal)
16.43,1.4860874827,-1.255308104,-6.5698551126
16.44,1.5939776737,-1.3311827394,-6.6481524108
16.45,1.6894804724,-1.4106326194,-6.730404118
16.46,1.7761922185,-1.4865072548,-6.8087014162
16.47,1.8573096584,-1.5476836624,-6.8798807782
16.48,1.926039706,-1.5886003506,-6.9471057312
16.49,1.9604047298,-1.6072710724,-7.0076081889
16.50,1.9528124571,-1.6021068302,-7.0483386016
16.51,1.9192466199,-1.5766828686,-7.0791829918
16.52,1.8744921703,-1.5325881852,-7.0934188642
16.53,1.8165511418,-1.4745897728,-7.0732513783
16.54,1.7474215009,-1.4098381206,-7.0321255247
16.55,1.6746955203,-1.3331689864,-6.9771592396
16.56,1.6043670995,-1.261266845,-6.9016300277
16.57,1.5360366452,-1.205651929,-6.8063287708
16.58,1.4669070043,-1.1631462432,-6.7122138366
16.59,1.394580617,-1.1289827948,-6.6335210975
16.60,1.3202562632,-1.0999835886,-6.5718323171
16.61,1.2487290625,-1.0658201402,-6.5255657318
16.62,1.1855933211,-1.0225199556,-6.4915578144
16.63,1.1376421251,-0.9835895144,-6.4721812103
16.64,1.102877508,-0.9565765552,-6.4741584148
16.65,1.0797010966,-0.927577349,-6.4974894279
16.66,1.0681128909,-0.895797397,-6.5413833678
16.67,1.0685124842,-0.8652091932,-6.6010949437
16.68,1.086893776,-0.830251246,-6.671087983
16.69,1.1236563596,-0.780595071,-6.7375220542
16.70,1.1632160963,-0.711076426,-6.7845795213
16.71,1.1752038953,-0.6312292966,-6.8185874387
16.72,1.1476319576,-0.566080395,-6.8470591835
16.73,1.0952852353,-0.5354921912,-6.8676221103
16.74,1.0421393264,-0.5386701864,-6.8854169508
16.75,0.9961860969,-0.5732308842,-6.8905576825
16.76,0.9718109056,-0.6447357762,-6.8703901966
16.77,0.9682145659,-0.7480206202,-6.8387549246
16.78,0.9742084654,-0.8588532028,-6.8130512661
16.79,0.982999518,-0.9637270444,-6.7944655438
16.80,0.99898325,-1.054697157,-6.7746934988
16.81,1.0317499006,-1.1206405574,-6.754130572
16.82,1.0852954028,-1.1734747276,-6.7311949998
16.83,1.1544250437,-1.2350483846,-6.6956053188
16.84,1.2391388233,-1.2994027874,-6.6469660881
16.85,1.3298465024,-1.3458809672,-6.607817439
16.86,1.4113635356,-1.3577984492,-6.5884408349
16.87,1.4756980569,-1.3490589624,-6.5912089212
16.88,1.51845454,-1.3411139744,-6.6224487523
16.89,1.5508215973,-1.324826749,-6.6738560693
16.90,1.5867849943,-1.2978137898,-6.738312936
16.91,1.6127585588,-1.2795403174,-6.7869521667
16.92,1.6191520516,-1.275170574,-6.8130512661
16.93,1.6135577454,-1.2715953294,-6.8312415475
16.94,1.5991723866,-1.2739788258,-6.8478500653
16.95,1.5636085829,-1.2894715524,-6.8525953561
16.96,1.5140590137,-1.3017862838,-6.8498272698
16.97,1.4768968368,-1.3101285212,-6.8446865381
16.98,1.4589151383,-1.3260184972,-6.8320324293
16.99,1.4393350666,-1.3478672142,-6.8181919978
17.00,1.4093655691,-1.3713049288,-6.809492298
17.01,1.3809944448,-1.3860031566,-6.8039561254
17.02,1.3642115262,-1.3740856746,-6.8031652436
17.03,1.3598159999,-1.332771737,-6.7928837802
17.04,1.3582176267,-1.279143068,-6.7648074763
17.05,1.3442318612,-1.2187611592,-6.7296132362
17.06,1.3122643972,-1.1555985046,-6.6960007597
17.07,1.2579197084,-1.1051478308,-6.6683198967
17.08,1.1891896608,-1.066614639,-6.6418253564
17.09,1.1220579864,-1.0360264352,-6.6184943433
17.10,1.0609202115,-1.0241089532,-6.6228441932
17.11,1.002979183,-1.0336429388,-6.6465706472
17.12,0.9506324607,-1.0634366438,-6.6615974014
17.13,0.9222613364,-1.106339579,-6.6730651875
17.14,0.9222613364,-1.148050766,-6.6865101781
17.15,0.9434397813,-1.177844471,-6.7039095777
17.16,0.9794031783,-1.2008849362,-6.7252633863
17.17,1.0197621016,-1.2100216724,-6.7394992587
17.18,1.0525287522,-1.197706941,-6.7430582268
17.19,1.0737071971,-1.1683104854,-6.7533396902
17.20,1.0896909291,-1.1409002768,-6.7727162943
17.21,1.1080722209,-1.124215802,-6.7845795213
17.22,1.1300498524,-1.118257061,-6.7972336301
17.23,1.1512282973,-1.1234213032,-6.8237281704
17.24,1.1632160963,-1.1432837732,-6.8494318289
17.25,1.154824637,-1.165926989,-6.8707856375
17.26,1.1360437519,-1.183803212,-6.9036072322
17.27,1.1140661204,-1.2024739338,-6.9403832359
17.28,1.0956848286,-1.2231309026,-6.9688549807
17.29,1.0972832018,-1.2358428834,-6.9866498212
17.30,1.1312486323,-1.2386236292,-6.995349521
17.31,1.1760030819,-1.2318703894,-6.9898133484
17.32,1.2123660722,-1.2187611592,-6.9700413034
17.33,1.2459319094,-1.2128024182,-6.9372197087
17.34,1.2874896126,-1.2298841424,-6.9036072322
17.35,1.3206558565,-1.2787458186,-6.868808433
17.36,1.3374387751,-1.3450864684,-6.8261008158
17.37,1.3434326746,-1.4074546242,-6.785765844
17.38,1.3462298277,-1.463864039,-6.7481989585
17.39,1.3494265741,-1.5147119622,-6.702723255
17.40,1.3542216937,-1.5560258998,-6.6501296153
17.41,1.3654103061,-1.5826416096,-6.5995131801
17.42,1.3817936314,-1.6001205832,-6.556410122
17.43,1.3981769567,-1.6056820748,-6.5188432365
17.44,1.4133615021,-1.5866141036,-6.48523076
17.45,1.4189558083,-1.5496699094,-6.4555726925
17.46,1.4057692294,-1.5008082332,-6.4365915293
17.47,1.3809944448,-1.4416180726,-6.4334280021
17.48,1.3574184401,-1.3816334132,-6.4464775518
17.49,1.3290473158,-1.3216487538,-6.4686222422
17.50,1.2978790384,-1.2624585932,-6.4978848688
17.51,1.2619156414,-1.2286923942,-6.540592486
17.52,1.2139644454,-1.229486893,-6.5900225985
17.53,1.1676116226,-1.2505411112,-6.6453843245
17.54,1.1324474122,-1.2767595716,-6.7031186959
17.55,1.0980823884,-1.308936773,-6.7572940992
17.56,1.0677132976,-1.3375387298,-6.8122603843
17.57,1.0513299723,-1.3550177034,-6.8692038739
17.58,1.046934446,-1.3673324348,-6.9150750183
17.59,1.0493320058,-1.3748801734,-6.9562008719
17.60,1.0541271254,-1.3713049288,-6.9929768756
17.61,1.0593218383,-1.3577984492,-7.0036537799
17.62,1.0697112641,-1.3359497322,-6.9791364441
17.63,1.0880925559,-1.3053615284,-6.9451285267
17.64,1.1120681539,-1.27119808,-6.9067707594
17.65,1.1444352112,-1.2318703894,-6.8672266694
17.66,1.1791998283,-1.1834059626,-6.8431047745
17.67,1.2051733928,-1.1389140298,-6.8320324293
17.68,1.222755498,-1.1099148236,-6.8166102342
17.69,1.2511266223,-1.0741623776,-6.7881384894
17.70,1.2990778183,-1.0173557134,-6.7513624857
17.71,1.3458302344,-0.9637270444,-6.7193317728
17.72,1.3857895644,-0.923604855,-6.6932326734
17.73,1.4309436073,-0.8926194018,-6.6647609286
17.74,1.4808927698,-0.8826881668,-6.6362891838
17.75,1.5196533199,-0.9013588886,-6.6264031613
17.76,1.5412313581,-0.9363168358,-6.6291712476
17.77,1.5492232241,-0.9764390252,-6.635498302
17.78,1.5484240375,-1.0193419604,-6.6608065196
17.79,1.5480244442,-1.060655898,-6.6975825233
17.80,1.5432293246,-1.102367085,-6.7217044182
17.81,1.5284443725,-1.1464617684,-6.7327767634
17.82,1.5044687745,-1.1889674542,-6.7371266133
17.83,1.4713025306,-1.2231309026,-6.726449709
17.84,1.4349395403,-1.239418128,-6.6983734051
17.85,1.4085663825,-1.2410071256,-6.6655518104
17.86,1.3877875309,-1.2398153774,-6.6323347748
17.87,1.3742013587,-1.2318703894,-6.5916043621
17.88,1.3750005453,-1.2104189218,-6.552455713
17.89,1.3793960716,-1.1830087132,-6.5176569138
17.90,1.382592818,-1.1635434926,-6.4725766512
17.91,1.382592818,-1.144078272,-6.4274963886
17.92,1.3734021721,-1.1174625622,-6.4045608164
17.93,1.3478282009,-1.0908468524,-6.3954656757
17.94,1.3110656173,-1.07257338,-6.3836024487
17.95,1.2771001868,-1.0602586486,-6.3709483399
17.96,1.2567209285,-1.05271091,-6.3677848127
17.97,1.2523254022,-1.0495329148,-6.3836024487
17.98,1.2679095409,-1.0491356654,-6.4176103661
17.99,1.290686359,-1.054697157,-6.461504306
18.00,1.3094672441,-1.0658201402,-6.5125161821
18.01,1.3098668374,-1.0721761306,-6.5706459944
18.02,1.2842928662,-1.0753541258,-6.6295666885
18.03,1.2435343496,-1.0793266198,-6.678996801
18.04,1.2003782732,-1.082504615,-6.7161682456
18.05,1.1540254504,-1.0940248476,-6.7481989585
18.06,1.1212587998,-1.1198460586,-6.7814159941
18.07,1.1128673405,-1.1555985046,-6.8126558252
18.08,1.1132669338,-1.209624423,-6.837173161
18.09,1.1112689673,-1.2819238138,-6.8636677013
18.10,1.1140661204,-1.3530314564,-6.8956984142
18.11,1.1192608333,-1.3987151374,-6.9285200089
18.12,1.1264535127,-1.4066601254,-6.9471057312
18.13,1.1436360246,-1.3935508952,-6.9502692584
18.14,1.1728063355,-1.3637571902,-6.9467102903
18.15,1.1971815268,-1.3164845116,-6.9328698588
18.16,1.214763632,-1.2676228354,-6.9214020727
18.17,1.2299481774,-1.2183639098,-6.92021575
18.18,1.2403376032,-1.1667214878,-6.9372197087
18.19,1.2463315027,-1.1115038212,-6.9660868944
18.20,1.2539237754,-1.0483411666,-6.9854634985
18.21,1.2659115744,-0.9863702602,-6.983486294
18.22,1.2727046605,-0.9379058334,-6.9573871946
18.23,1.2615160481,-0.9065231308,-6.9099342866
18.24,1.2319461439,-0.8894414066,-6.8502227107
18.25,1.1955831536,-0.8842771644,-6.8011880391
18.26,1.1644148762,-0.8961946464,-6.7746934988
18.27,1.1436360246,-0.9228103562,-6.7608530673
18.28,1.134844972,-0.9502205648,-6.7517579266
18.29,1.138840905,-0.9808087686,-6.7418719041
18.30,1.162816503,-1.0177529628,-6.7240770636
18.31,1.1943843737,-1.0515191618,-6.694814437
18.32,1.2175607851,-1.0801211186,-6.6536885834
18.33,1.234743297,-1.1091203248,-6.6133536116
18.34,1.2623152347,-1.1432837732,-6.5916043621
18.35,1.2922847322,-1.1814197156,-6.5856727486
18.36,1.3078688709,-1.2199529074,-6.5939770075
18.37,1.3062704977,-1.2501438618,-6.6192852251
18.38,1.2938831054,-1.2648420896,-6.6540840243
18.39,1.2890879858,-1.2723898282,-6.6821603282
18.40,1.3014753781,-1.283115562,-6.706677664
18.41,1.3302460957,-1.2874853054,-6.7244725045
18.42,1.374600952,-1.2835128114,-6.7256588272
18.43,1.4177570284,-1.2815265644,-6.7157728047
18.44,1.4437305929,-1.287088056,-6.7062822231
18.45,1.450523679,-1.2914577994,-6.702723255
18.46,1.4441301862,-1.2926495476,-6.7102366321
18.47,1.4277468609,-1.302978032,-6.738312936
18.48,1.4121627222,-1.33078549,-6.7790433487
18.49,1.4089659758,-1.3693186818,-6.8284734612
18.50,1.4181566217,-1.4046738784,-6.8775081328
18.51,1.430544014,-1.4384400774,-6.9206111909
18.52,1.4485257125,-1.4793567656,-6.9546191083
18.53,1.4685053775,-1.511533967,-6.9704367443
18.54,1.4748988703,-1.5306019382,-6.9751820351
18.55,1.458515545,-1.547286413,-6.9767637987
18.56,1.4261484877,-1.5607928926,-6.967668658
18.57,1.3813940381,-1.561190142,-6.9565963128
18.58,1.3338424354,-1.5425194202,-6.9613416036
18.59,1.2962806652,-1.5202734538,-6.9787410032
18.60,1.2751022203,-1.5008082332,-6.9807182077
18.61,1.2655119811,-1.4809457632,-6.9664823353
18.62,1.2679095409,-1.457905298,-6.9324744179
18.63,1.282694493,-1.4304950894,-6.8822534236
18.64,1.2958810719,-1.4010986338,-6.8379640428
18.65,1.3054713111,-1.3693186818,-6.8043515663
18.66,1.3214550431,-1.3431002214,-6.7889293712
18.67,1.3326436555,-1.3303882406,-6.7877430485
18.68,1.3310452823,-1.328799243,-6.7822068759
18.69,1.3314448756,-1.318868008,-6.7735071761
18.70,1.3342420287,-1.2938412958,-6.7565032174
18.71,1.3382379617,-1.2676228354,-6.7228907409
18.72,1.3322440622,-1.2386236292,-6.6845329736
18.73,1.3010757848,-1.2000904374,-6.6544794652
18.74,1.2499278424,-1.1631462432,-6.6370800656
18.75,1.2007778665,-1.134147037,-6.6271940431
18.76,1.1624169097,-1.1027643344,-6.6153308161
18.77,1.1296502591,-1.0670118884,-6.5892317167
18.78,1.1132669338,-1.0364236846,-6.5532465948
18.79,1.1220579864,-1.0125887206,-6.5204250001
18.80,1.1632160963,-1.001068488,-6.4911623735
18.81,1.2203579382,-0.997095994,-6.4603179833
18.82,1.2679095409,-1.0054382314,-6.4413368201
18.83,1.298678225,-1.0300676942,-6.4504319608
18.84,1.3234530096,-1.0554916558,-6.4832535555
18.85,1.3502257607,-1.0717788812,-6.5342654316
18.86,1.3781972917,-1.0892578548,-6.5912089212
18.87,1.4049700428,-1.1119010706,-6.6402435928
18.88,1.4293452341,-1.130174543,-6.6849284145
18.89,1.4333411671,-1.1393112792,-6.730404118
18.90,1.4137610954,-1.136133284,-6.7679710035
18.91,1.3881871242,-1.1190515598,-6.7901156939
18.92,1.3654103061,-1.0952165958,-6.8031652436
18.93,1.338637555,-1.0741623776,-6.8087014162
18.94,1.3114652106,-1.0654228908,-6.8071196526
18.95,1.2822948997,-1.0701898836,-6.8083059753
18.96,1.2479298759,-1.0836963632,-6.8158193524
18.97,1.2215567181,-1.1019698356,-6.8201692023
18.98,1.2083701392,-1.1297772936,-6.825309934
18.99,1.1987799,-1.1730774782,-6.8300552248
19.00,1.1871916943,-1.2251171496,-6.8312415475
19.01,1.1772018618,-1.2656365884,-6.8264962567
19.02,1.1728063355,-1.2898688018,-6.8166102342
19.03,1.1728063355,-1.3093340224,-6.8019789209
19.04,1.1835953546,-1.326812996,-6.7770661442
19.05,1.2019766464,-1.3331689864,-6.7454308722
19.06,1.2135648521,-1.3260184972,-6.7189363319
19.07,1.2083701392,-1.3101285212,-6.6991642869
19.08,1.1935851871,-1.2918550488,-6.6726697466
19.09,1.170808369,-1.2644448402,-6.6362891838
19.10,1.1304494457,-1.223528152,-6.6121672889
19.11,1.0693116708,-1.1806252168,-6.6066311163
19.12,1.0077743026,-1.1452700202,-6.6026767073
19.13,0.9698129391,-1.1166680634,-6.5971405347
19.14,0.951032054,-1.0936275982,-6.591999803
19.15,0.9382450684,-1.074559627,-6.5860681895
19.16,0.9306527957,-1.0542999076,-6.580136576
19.17,0.9418414081,-1.0253007014,-6.5738095216
19.18,0.9730096855,-0.997095994,-6.5714368762
19.19,1.0105714557,-0.9736582794,-6.572227758
19.20,1.0517295656,-0.9502205648,-6.5710414353
19.21,1.0952852353,-0.9279745984,-6.5698551126
19.22,1.1408388715,-0.9108928742,-6.5769730488
19.23,1.1895892541,-0.9013588886,-6.5876499531
19.24,1.2339441104,-0.8993726416,-6.6058402345
19.25,1.2695079141,-0.9089066272,-6.6287758067
19.26,1.3074692776,-0.929563596,-6.6497341744
19.27,1.3422338947,-0.9482343178,-6.6841375327
19.28,1.3714042056,-0.9637270444,-6.7288223544
19.29,1.4057692294,-0.9776307734,-6.7655983581
19.30,1.4477265259,-0.9939179988,-6.7905111348
19.31,1.4828907363,-1.0185474616,-6.7968381892
19.32,1.514458607,-1.054697157,-6.7806251123
19.33,1.5524199705,-1.0940248476,-6.7584804219
19.34,1.5951764536,-1.1333525382,-6.7315904407
19.35,1.6379329367,-1.1742692264,-6.6916509098
19.36,1.6762938935,-1.2112134206,-6.6619928423
19.37,1.706263391,-1.2477603654,-6.6505250562
19.38,1.7322369555,-1.2954302934,-6.6517113789
19.39,1.7498190607,-1.3458809672,-6.6612019605
19.40,1.7510178406,-1.3879894036,-6.6793922419
19.41,1.7358332952,-1.4277143436,-6.6991642869
19.42,1.7086609508,-1.4634667896,-6.7047004595
19.43,1.6683020275,-1.4900824994,-6.6960007597
19.44,1.6251459511,-1.5103422188,-6.698768846
19.45,1.5895821474,-1.5329854346,-6.7126092775
19.46,1.5564159035,-1.5576148974,-6.7220998591
19.47,1.5136594204,-1.5715186264,-6.7351494088
19.48,1.466507411,-1.5746966216,-6.769948208
19.49,1.4157590619,-1.5707241276,-6.8154239115
19.50,1.3618139664,-1.5568203986,-6.8446865381
19.51,1.3006761915,-1.5286156912,-6.8628768195
19.52,1.2319461439,-1.4884935018,-6.8822534236
19.53,1.1600193499,-1.4416180726,-6.8968847369
19.54,1.0832974363,-1.3927563964,-6.908352523
19.55,1.0061759294,-1.3423057226,-6.9237747181
19.56,0.9394438483,-1.293046797,-6.9388014723
19.57,0.8882959059,-1.2469658666,-6.9482920539
19.58,0.851133729,-1.201679435,-6.9569917537
19.59,0.8227626047,-1.1555985046,-6.9542236674
19.60,0.8095760258,-1.1075313272,-6.9419649995
19.61,0.8195658583,-1.0642311426,-6.9328698588
19.62,0.8423426764,-1.026889699,-6.9174476637
19.63,0.871113394,-0.9927262506,-6.8901622416
19.64,0.9146690637,-0.9688912866,-6.8553634424
19.65,0.9694133458,-0.9549875576,-6.8197737614
19.66,1.0237580346,-0.9363168358,-6.7829977577
19.67,1.0781027234,-0.9104956248,-6.7505716039
19.68,1.1252547328,-0.8910304042,-6.7359402906
19.69,1.1584209767,-0.885866162,-6.7339630861
19.70,1.1915872206,-0.8930166512,-6.7217044182
19.71,1.2255526511,-0.9073176296,-6.6924417916
19.72,1.2415363831,-0.9311525936,-6.6540840243
19.73,1.2447331295,-0.959357301,-6.6184943433
19.74,1.2487290625,-0.983192265,-6.5935815666
19.75,1.2535241821,-1.0102052242,-6.5844864259
19.76,1.2567209285,-1.0419851762,-6.5821137805
19.77,1.2623152347,-1.0709843824,-6.584090985
19.78,1.2723050672,-1.0987918404,-6.5868590713
19.79,1.2870900193,-1.1313662912,-6.5900225985
19.80,1.3054713111,-1.165926989,-6.5991177392
19.81,1.3254509761,-1.1988986892,-6.6125627298
19.82,1.350625354,-1.2278978954,-6.6303575703
19.83,1.3941810237,-1.2469658666,-6.6493387335
19.84,1.4537204254,-1.2600750968,-6.6659472513
19.85,1.5076655209,-1.2723898282,-6.6873010599
19.86,1.5460264777,-1.2878825548,-6.7074685458
19.87,1.5739980087,-1.306950526,-6.7213089773
19.88,1.5899817407,-1.3299909912,-6.7284269135
19.89,1.5883833675,-1.354620454,-6.7276360317
19.90,1.5795923149,-1.376469171,-6.7284269135
19.91,1.5660061427,-1.4038793796,-6.7319858816
19.92,1.5348378653,-1.4376455786,-6.7296132362
19.93,1.4760976502,-1.4674392836,-6.7248679454
19.94,1.3857895644,-1.4825347608,-6.7256588272
19.95,1.2798973399,-1.4789595162,-6.7331722043
19.96,1.1799990149,-1.4662475354,-6.7481989585
19.97,1.1040762879,-1.445987816,-6.7592713037
19.98,1.0513299723,-1.4118243676,-6.76203939
19.99,1.018962915,-1.37051043,-6.7588758628
20.00,1.0057763361,-1.3299909912,-6.7549214538
20.01,0.9957865036,-1.2934440464,-6.7493852812
20.02,0.9857966711,-1.2616640944,-6.7481989585
20.03,0.9738088721,-1.2322676388,-6.7592713037
20.04,0.9654174128,-1.2068436772,-6.7723208534
20.05,0.9714113123,-1.1881729554,-6.7703436489
20.06,0.9893930108,-1.1730774782,-6.7608530673
20.07,1.0057763361,-1.1548040058,-6.7608530673
20.08,1.0237580346,-1.1373250322,-6.7663892399
20.09,1.0457356661,-1.1198460586,-6.7707390898
20.10,1.0677132976,-1.1071340778,-6.777857026
20.11,1.0820986564,-1.0972028428,-6.7790433487
20.12,1.0852954028,-1.0836963632,-6.7742980579
20.13,1.0872933693,-1.0638338932,-6.7667846808
20.14,1.1076726276,-1.0392044304,-6.7691573262
20.15,1.1464331777,-1.018944711,-6.7869521667
20.16,1.1803986082,-1.009013476,-6.8035606845
20.17,1.2071713593,-1.010999723,-6.8067242117
20.18,1.2535241821,-1.0225199556,-6.7948609847
20.19,1.3150615503,-1.0499301642,-6.7711345307
20.20,1.3722033922,-1.096408344,-6.7533396902
20.21,1.4253493011,-1.1488452648,-6.7430582268
20.22,1.4661078177,-1.2092271736,-6.7379174951
20.23,1.4940793487,-1.2787458186,-6.7280314726
20.24,1.5176553534,-1.3391277274,-6.7050959004
20.25,1.5388337983,-1.372496677,-6.6845329736
20.26,1.5604118365,-1.380441665,-6.667133574
20.27,1.5895821474,-1.3681269336,-6.6481524108
20.28,1.6187524583,-1.344689219,-6.6335210975
20.29,1.6459248027,-1.3244294996,-6.6291712476
20.30,1.6667036543,-1.312909267,-6.6204715478
20.31,1.6710991806,-1.2962247922,-6.6018858255
20.32,1.6587117883,-1.275170574,-6.584090985
20.33,1.6347361903,-1.2608695956,-6.5765776079
20.34,1.5979736067,-1.2469658666,-6.588045394
20.35,1.5520203772,-1.2406098762,-6.6169125797
20.36,1.4940793487,-1.257294351,-6.6691107785
20.37,1.4273472676,-1.2886770536,-6.7292177953
20.38,1.3718037989,-1.3156900128,-6.7735071761
20.39,1.3342420287,-1.3303882406,-6.8047470072
20.40,1.3118648039,-1.3291964924,-6.817401116
20.41,1.298678225,-1.31092302,-6.8185874387
20.42,1.2886883925,-1.2854990584,-6.821355525
20.43,1.2822948997,-1.2537191064,-6.8130512661
20.44,1.2743030337,-1.209624423,-6.7944655438
20.45,1.2563213352,-1.1488452648,-6.7826023168
20.46,1.2291489908,-1.0797238692,-6.7869521667
20.47,1.2091693258,-1.014972217,-6.7833931986
20.48,1.2031754263,-0.9545903082,-6.7636211536
20.49,1.2035750196,-0.899769891,-6.7430582268
20.50,1.1943843737,-0.8536889606,-6.7236816227
20.51,1.170808369,-0.8151557688,-6.6971870824
20.52,1.1412384648,-0.7929098024,-6.6663426922
20.53,1.1116685606,-0.7901290566,-6.6402435928
20.54,1.0745063837,-0.802443788,-6.6216578705
20.55,1.0341474604,-0.822306258,-6.6137490525
20.56,1.0113706423,-0.8489219678,-6.6054447936
20.57,1.0093726758,-0.8783184234,-6.5809274578
20.58,1.0177641351,-0.9140708694,-6.5469195404
20.59,1.0313503073,-0.9645215432,-6.5279383772
20.60,1.0505307857,-1.0165612146,-6.5224022046
20.61,1.0816990631,-1.0662173896,-6.5196341183
20.62,1.1320478189,-1.1293800442,-6.5311019044
20.63,1.1871916943,-1.1953234446,-6.5544329175
20.64,1.23873923,-1.2429933726,-6.5852773077
20.65,1.2938831054,-1.2775540704,-6.6279849249
20.66,1.3434326746,-1.3152927634,-6.6722743057
20.67,1.3738017654,-1.354620454,-6.7054913413
20.68,1.3909842773,-1.3808389144,-6.7260542681
20.69,1.4041708562,-1.3887839024,-6.7402901405
20.70,1.4109639423,-1.3915646482,-6.7489898403
20.71,1.4053696361,-1.3959343916,-6.7632257127
20.72,1.3881871242,-1.4007013844,-6.7845795213
20.73,1.3650107128,-1.406262876,-6.8059333299
20.74,1.3378383684,-1.4177831086,-6.8264962567
20.75,1.3178587034,-1.4312895882,-6.8403366882
20.76,1.3090676508,-1.438042828,-6.845081979
20.77,1.2918851389,-1.4495630606,-6.845081979
20.78,1.2575201151,-1.4694255306,-6.8395458064
20.79,1.2191591583,-1.4749870222,-6.8288689021
20.80,1.1883904742,-1.4626722908,-6.8209600841
20.81,1.1692099958,-1.4455905666,-6.8264962567
20.82,1.1660132494,-1.432084087,-6.8387549246
20.83,1.1732059288,-1.4157968616,-6.845081979
20.84,1.1887900675,-1.3955371422,-6.8363822792
20.85,1.2127656655,-1.3788526674,-6.8229372886
