2022.05.23 11:02:00,,,
GOSHO,,,
G1,,,
,N14W,N76E,
TIME(s),STREAM(gal),DAMAXIS(gal),U-D(gal)
16.06,-1.122097312,-2.482620759,-7.1235834371
16.07,-1.197726432,-2.5369905534,-7.0497803669
16.08,-1.307985728,-2.6005552395,-6.9894681805
16.09,-1.437351328,-2.6701165941,-6.9283624127
16.10,-1.547610624,-2.7296835012,-6.8624951565
16.11,-1.624433888,-2.7900499641,-6.7978182724
16.12,-1.686529376,-2.7972459663,-6.7446483186
16.13,-1.727926368,-2.7680621796,-6.7021917137
16.14,-1.738673664,-2.7136923852,-6.6760035275
16.15,-1.749022912,-2.6309383599,-6.6732259926
16.16,-1.782458944,-2.5397889987,-6.6982238067
16.17,-1.824652032,-2.4434425248,-6.7311574348
16.18,-1.864456832,-2.3590893879,-6.7680589699
16.19,-1.903067488,-2.290727367,-6.8097219934
16.20,-1.931328896,-2.2343586831,-6.8474171099
16.21,-1.9106304,-2.1807884445,-6.8839218543
16.22,-1.844554432,-2.1360133197,-6.9037613893
16.23,-1.770119456,-2.1112270899,-6.9208233894
16.24,-1.688519616,-2.0836424148,-6.9509794826
16.25,-1.587813472,-2.0496612933,-6.9585185059
16.26,-1.489495616,-2.0480621817,-6.9370918081
16.27,-1.4230216,-2.0816435253,-6.9295527848
16.28,-1.394760192,-2.1280177617,-6.9434404593
16.29,-1.39714848,-2.1831871119,-6.9386789709
16.30,-1.407895776,-2.2423542411,-6.9287592034
16.31,-1.423419648,-2.2923264786,-6.9351078546
16.32,-1.462428352,-2.322709599,-6.947805157
16.33,-1.499048768,-2.3722820586,-6.9327271104
16.34,-1.512980448,-2.4366463005,-6.8759860403
16.35,-1.517358976,-2.4974125413,-6.8494010634
16.36,-1.531688704,-2.5134036573,-6.8601144123
16.37,-1.53447504,-2.5114047678,-6.8664630635
16.38,-1.483524896,-2.5002109866,-6.8624951565
16.39,-1.392769952,-2.4618323082,-6.8505914355
16.40,-1.304005248,-2.3990671779,-6.8501946448
16.41,-1.230764416,-2.334702936,-6.8652726914
16.42,-1.161902112,-2.310716262,-6.8692405984
16.43,-1.110951968,-2.3195113758,-6.8831282729
16.44,-1.081098368,-2.3275069338,-6.9243945057
16.45,-1.063982304,-2.3498944962,-6.9470115756
16.46,-1.038507232,-2.3774791713,-6.9529634361
16.47,-1.01701264,-2.4046640685,-6.975580506
16.48,-1.029750176,-2.4174569613,-7.0148627853
16.49,-1.062390112,-2.422654074,-7.0597001344
16.50,-1.111350016,-2.4362465226,-7.0954112974
16.51,-1.195338144,-2.4534369723,-7.130328879
16.52,-1.329878368,-2.450638527,-7.1735790653
16.53,-1.473573696,-2.43864519,-7.1878635305
16.54,-1.593386144,-2.4194558508,-7.1751662281
16.55,-1.68573328,-2.382676284,-7.1791341351
16.56,-1.757779968,-2.314714041,-7.1954025538
16.57,-1.795992576,-2.2343586831,-7.2029415771
16.58,-1.79917696,-2.154802881,-7.1918314375
16.59,-1.769721408,-2.074847301,-7.1723886932
16.60,-1.731110752,-1.9920932757,-7.146200507
16.61,-1.692102048,-1.910938362,-7.1100925533
16.62,-1.650307008,-1.83897834,-7.0755717624
16.63,-1.62602608,-1.7606218716,-7.0727942275
16.64,-1.614482688,-1.6818656253,-7.0839043671
16.65,-1.598560768,-1.631093832,-7.0759685531
16.66,-1.583434944,-1.6119044928,-7.0581129716
16.67,-1.568707168,-1.6119044928,-7.0331151575
16.68,-1.542436,-1.6474847259,-6.9981975759
16.69,-1.500242912,-1.7238423048,-6.98351632
16.70,-1.472379552,-1.8017989953,-7.0081173434
16.71,-1.473573696,-1.8377790063,-7.0529546925
16.72,-1.481932704,-1.8345807831,-7.0898562276
16.73,-1.496262432,-1.8173903334,-7.1140604603
16.74,-1.539649664,-1.8129927765,-7.1473908791
16.75,-1.600551008,-1.8321821157,-7.1795309258
16.76,-1.638763616,-1.8833536869,-7.1791341351
16.77,-1.64990896,-1.9621099332,-7.1577074373
16.78,-1.6518992,-2.0556579618,-7.1485812512
16.79,-1.648714816,-2.142809544,-7.1656432513
16.80,-1.628414368,-2.2231649019,-7.173975856
16.81,-1.590599808,-2.3035202598,-7.1577074373
16.82,-1.53845552,-2.3702831691,-7.1450101349
16.83,-1.484320992,-2.406662958,-7.1227898557
16.84,-1.442127904,-2.4434425248,-7.0696199019
16.85,-1.406701632,-2.4790227579,-7.0097045062
16.86,-1.39117776,-2.5138034352,-6.9605024594
16.87,-1.38520704,-2.5437867777,-6.9216169708
16.88,-1.362916352,-2.5909605699,-6.8815411101
16.89,-1.323111552,-2.630538582,-6.8311486912
16.90,-1.28171456,-2.6509272549,-6.7966279003
16.91,-1.254249248,-2.6369350284,-6.7752012025
16.92,-1.246288288,-2.5933592373,-6.7561552489
16.93,-1.24589024,-2.534591886,-6.7601231559
16.94,-1.251462912,-2.4686285325,-6.7752012025
16.95,-1.264598496,-2.4070627359,-6.8085316213
16.96,-1.28967552,-2.3538922752,-6.8509882262
16.97,-1.31952912,-2.3163131526,-6.9021742265
16.98,-1.350974912,-2.2899278112,-6.9743901339
16.99,-1.393566048,-2.2699389162,-7.0450188785
17.00,-1.444516192,-2.266740693,-7.1037439021
17.01,-1.504223392,-2.2599444687,-7.1394550651
17.02,-1.582638848,-2.2471515759,-7.146200507
17.03,-1.659064064,-2.2291615704,-7.1497716233
17.04,-1.722751744,-2.2007773395,-7.1672304141
17.05,-1.771711648,-2.1703942191,-7.1735790653
17.06,-1.803555488,-2.1500055462,-7.1688175769
17.07,-1.820273504,-2.1400110987,-7.1513587861
17.08,-1.839379808,-2.1292170954,-7.1140604603
17.09,-1.8608744,-2.1288173175,-7.0890626462
17.10,-1.891126048,-2.1420099882,-7.0727942275
17.11,-1.936901568,-2.1643975506,-7.0537482739
17.12,-1.978696608,-2.1983786721,-7.0339087389
17.13,-1.998599008,-2.2291615704,-7.0164499481
17.14,-2.007754112,-2.2619433582,-6.9946264596
17.15,-2.011734592,-2.3019211482,-6.9906585526
17.16,-1.987851712,-2.3458967172,-7.0104980876
17.17,-1.941678144,-2.3642865006,-7.0473996227
17.18,-1.88276704,-2.3590893879,-7.0993792044
17.19,-1.81310864,-2.3470960509,-7.154136321
17.20,-1.744246336,-2.3335036023,-7.209687019
17.21,-1.682548896,-2.3283064896,-7.2271458098
17.22,-1.617667072,-2.3402998266,-7.1886571119
17.23,-1.54442624,-2.3638867227,-7.1335032046
17.24,-1.491883904,-2.3894725083,-7.0811268322
17.25,-1.4528752,-2.4354469668,-7.031131204
17.26,-1.427400128,-2.4726263115,-6.9823259479
17.27,-1.428196224,-2.5018100982,-6.9620896222
17.28,-1.461632256,-2.5098056562,-6.9628832036
17.29,-1.487505376,-2.5170016584,-6.959708878
17.30,-1.491485856,-2.5154025468,-6.9418532965
17.31,-1.495068288,-2.5098056562,-6.9327271104
17.32,-1.501437056,-2.4994114308,-6.9418532965
17.33,-1.499446816,-2.4942143181,-6.971612599
17.34,-1.486311232,-2.5006107645,-6.9942296689
17.35,-1.477156128,-2.514602991,-7.011291669
17.36,-1.475961984,-2.5205996595,-7.0307344133
17.37,-1.499446816,-2.5289949954,-7.0358926924
17.38,-1.546814528,-2.5405885545,-7.0378766459
17.39,-1.617269024,-2.546585223,-7.0597001344
17.40,-1.690509856,-2.5449861114,-7.0898562276
17.41,-1.726334176,-2.5497834462,-7.0942209253
17.42,-1.716781024,-2.5725707865,-7.0652552042
17.43,-1.677374272,-2.5881621246,-7.0366862738
17.44,-1.614880736,-2.594558571,-7.0144659946
17.45,-1.539649664,-2.5837645677,-6.9886745991
17.46,-1.483524896,-2.5673736738,-6.9724061804
17.47,-1.465214688,-2.5241976606,-6.9605024594
17.48,-1.457651776,-2.4886174275,-6.9374885988
17.49,-1.452477152,-2.4598334187,-6.9136811568
17.50,-1.468399072,-2.4370460784,-6.8918576683
17.51,-1.477554176,-2.4118600707,-6.8819379008
17.52,-1.462428352,-2.3922709536,-6.876382831
17.53,-1.446506432,-2.3814769503,-6.86447911
17.54,-1.421827456,-2.3822765061,-6.8716213426
17.55,-1.383614848,-2.374680726,-6.9077292963
17.56,-1.364508544,-2.3542920531,-6.9509794826
17.57,-1.364906592,-2.3359022697,-6.9985943666
17.58,-1.380032416,-2.3223098211,-7.0577161809
17.59,-1.423419648,-2.298722925,-7.1077118091
17.60,-1.489495616,-2.2735369173,-7.1231866464
17.61,-1.553581344,-2.2579455792,-7.1037439021
17.62,-1.610502208,-2.234758461,-7.086681902
17.63,-1.65986016,-2.1923820036,-7.0763653438
17.64,-1.672199648,-2.1444086556,-7.0545418553
17.65,-1.649510912,-2.1064297551,-7.0204178551
17.66,-1.621249504,-2.0740477452,-6.9970072038
17.67,-1.600949056,-2.0520599607,-6.9985943666
17.68,-1.585823232,-2.0452637364,-6.991452134
17.69,-1.576668128,-2.0448639585,-6.9589152966
17.70,-1.569901312,-2.0436646248,-6.9493923198
17.71,-1.561144256,-2.0280732867,-6.9545505989
17.72,-1.555173536,-2.010882837,-6.955740971
17.73,-1.533678944,-2.0092837254,-6.9608992501
17.74,-1.51059216,-2.0052859464,-6.9862938549
17.75,-1.489495616,-2.0092837254,-7.0255761342
17.76,-1.453671296,-2.0384675121,-7.0608905065
17.77,-1.408293824,-2.0940366402,-7.10255353
17.78,-1.392769952,-2.1448084335,-7.1493748326
17.79,-1.394760192,-2.206774008,-7.1672304141
17.80,-1.37724608,-2.2911271449,-7.150168414
17.81,-1.367692928,-2.3690838354,-7.1053310649
17.82,-1.387595328,-2.4242531856,-7.0481932041
17.83,-1.39913872,-2.4522376386,-7.0013719015
17.84,-1.396750432,-2.4406440795,-6.9505826919
17.85,-1.410682112,-2.4142587381,-6.9029678079
17.86,-1.428594272,-2.3758800597,-6.8617015751
17.87,-1.449292768,-2.3395002708,-6.8073412492
17.88,-1.481136608,-2.3031204819,-6.7466322721
17.89,-1.50860192,-2.2699389162,-6.70576283
17.90,-1.531688704,-2.2163686776,-6.7033820858
17.91,-1.543232096,-2.1440088777,-6.7140954347
17.92,-1.537261376,-2.0916379728,-6.7156825975
17.93,-1.528106272,-2.0476624038,-6.7188569231
17.94,-1.552785248,-1.9968906105,-6.737506086
17.95,-1.599356864,-1.9653081564,-6.7561552489
17.96,-1.637569472,-1.9613103774,-6.7748044118
17.97,-1.650307008,-1.9721043807,-6.8017861794
17.98,-1.646326528,-1.9872959409,-6.8398780866
17.99,-1.62005536,-1.9932926094,-6.8970159474
18.00,-1.577862272,-1.9960910547,-6.9589152966
18.01,-1.537659424,-2.0180788392,-7.0303376226
18.02,-1.514174592,-2.0632537419,-7.1085053905
18.03,-1.51059216,-2.1216213153,-7.1549299024
18.04,-1.525319936,-2.1995780058,-7.1632625071
18.05,-1.545620384,-2.290727367,-7.1652464606
18.06,-1.557561824,-2.3590893879,-7.1708015304
18.07,-1.550795008,-2.4214547403,-7.170007949
18.08,-1.54442624,-2.4778234242,-7.1569138559
18.09,-1.55039696,-2.5150027689,-7.1410422279
18.10,-1.564726688,-2.5074069888,-7.1358839488
18.11,-1.585823232,-2.4886174275,-7.1319160418
18.12,-1.61408464,-2.4618323082,-7.126360972
18.13,-1.647520672,-2.4162576276,-7.1180283673
18.14,-1.68374304,-2.3558911647,-7.1100925533
18.15,-1.718373216,-2.2899278112,-7.1081085998
18.16,-1.754197536,-2.2083731196,-7.1112829254
18.17,-1.775692128,-2.1288173175,-7.1196155301
18.18,-1.776090176,-2.062853964,-7.126360972
18.19,-1.771711648,-2.0124819486,-7.1390582744
18.20,-1.7613624,-1.982898384,-7.1410422279
18.21,-1.725140032,-1.9665074901,-7.1192187394
18.22,-1.672199648,-1.9525152636,-7.0958080881
18.23,-1.63000656,-1.950916152,-7.0910465997
18.24,-1.606521728,-1.9725041586,-7.0854915299
18.25,-1.58423104,-2.0168795055,-7.0632712507
18.26,-1.560746208,-2.0844419706,-7.0378766459
18.27,-1.551591104,-2.1623986611,-7.0220050179
18.28,-1.536067232,-2.2351582389,-7.0343055296
18.29,-1.492281952,-2.3047195935,-7.0454156692
18.30,-1.442525952,-2.3770793934,-7.0426381343
18.31,-1.40112896,-2.4482398596,-7.0700166926
18.32,-1.374061696,-2.498611875,-7.1200123208
18.33,-1.356149536,-2.546585223,-7.1426293907
18.34,-1.36132416,-2.6045530185,-7.134296786
18.35,-1.382022656,-2.6569239234,-7.1192187394
18.36,-1.404711392,-2.6981010471,-7.1005695765
18.37,-1.42103136,-2.7132926073,-7.0597001344
18.38,-1.437351328,-2.7200888316,-7.0108948783
18.39,-1.473175648,-2.6781121521,-6.991452134
18.40,-1.520941408,-2.6173459113,-6.9882778084
18.41,-1.544824288,-2.5553803368,-6.9831195293
18.42,-1.534076992,-2.490616317,-6.9847066921
18.43,-1.5125824,-2.4042642906,-7.0081173434
18.44,-1.483524896,-2.3095169283,-7.0378766459
18.45,-1.432574752,-2.2395557958,-7.0557322274
18.46,-1.388391424,-2.2075735638,-7.0648584135
18.47,-1.376449984,-2.2111715649,-7.0680327391
18.48,-1.381624608,-2.2367573505,-7.0513675297
18.49,-1.391973856,-2.2615435803,-7.0164499481
18.50,-1.413468448,-2.2767351405,-6.9906585526
18.51,-1.442525952,-2.2851304764,-6.979548413
18.52,-1.4628264,-2.2899278112,-6.9704222269
18.53,-1.46481664,-2.3007218145,-6.9593120873
18.54,-1.473573696,-2.3235091548,-6.9521698547
18.55,-1.50661168,-2.3642865006,-6.9533602268
18.56,-1.53845552,-2.4114602928,-6.9529634361
18.57,-1.553183296,-2.4730260894,-6.9497891105
18.58,-1.557959872,-2.5074069888,-6.9704222269
18.59,-1.55636768,-2.510605212,-7.0275600877
18.60,-1.547212576,-2.4898167612,-7.0716038554
18.61,-1.52452384,-2.4782232021,-7.0854915299
18.62,-1.489893664,-2.4658300872,-7.0950145067
18.63,-1.471583456,-2.4550360839,-7.1045374835
18.64,-1.465214688,-2.4418434132,-7.1073150184
18.65,-1.440535712,-2.4398445237,-7.10255353
18.66,-1.412274304,-2.4274514088,-7.0894594369
18.67,-1.398342624,-2.4078622917,-7.1033471114
18.68,-1.407895776,-2.3802776166,-7.1275513441
18.69,-1.438147424,-2.3634869448,-7.1378679023
18.70,-1.481534656,-2.3578900542,-7.1446133442
18.71,-1.547212576,-2.3778789492,-7.1485812512
18.72,-1.6220456,-2.4206551845,-7.1132668789
18.73,-1.681354752,-2.4578345292,-7.070810274
18.74,-1.726334176,-2.4678289767,-7.0493835762
18.75,-1.766537024,-2.4510383049,-7.0394638087
18.76,-1.772109696,-2.4190560729,-7.0287504598
18.77,-1.738275616,-2.3822765061,-7.0128788318
18.78,-1.693296192,-2.3259078222,-7.0097045062
18.79,-1.647520672,-2.2623431361,-7.0216082272
18.80,-1.59020176,-2.2219655682,-7.0323215761
18.81,-1.529698464,-2.202776229,-7.0339087389
18.82,-1.49068976,-2.1967795605,-7.0255761342
18.83,-1.449292768,-2.2115713428,-6.9898649712
18.84,-1.396352384,-2.2311604599,-6.9470115756
18.85,-1.352169056,-2.2327595715,-6.9323303197
18.86,-1.327888128,-2.222765124,-6.9561377617
18.87,-1.30758768,-2.2131704544,-7.003355855
18.88,-1.300024768,-2.1975791163,-7.0418445529
18.89,-1.320723264,-2.1771904434,-7.0616840879
18.90,-1.360130016,-2.1496057683,-7.0636680414
18.91,-1.414264544,-2.1164242026,-7.0505739483
18.92,-1.471981504,-2.0968350855,-7.0136724132
18.93,-1.520941408,-2.082842859,-6.9616928315
18.94,-1.555571584,-2.0652526314,-6.9204265987
18.95,-1.584629088,-2.0488617375,-6.8732085054
18.96,-1.610502208,-2.0576568513,-6.8228160865
18.97,-1.625229984,-2.0900388612,-6.7922632026
18.98,-1.630802656,-2.1136257573,-6.7775819467
18.99,-1.634783136,-2.1448084335,-6.7684557606
19.00,-1.638365568,-2.1903831141,-6.7736140397
19.01,-1.636375328,-2.2359577947,-6.7859145514
19.02,-1.639161664,-2.2643420256,-6.8109123655
19.03,-1.65587968,-2.2743364731,-6.8251968307
19.04,-1.685335232,-2.2927262565,-6.8255936214
19.05,-1.710412256,-2.3075180388,-6.844639575
19.06,-1.734295136,-2.3115158178,-6.8815411101
19.07,-1.768527264,-2.2911271449,-6.927965622
19.08,-1.803953536,-2.2683398046,-6.971612599
19.09,-1.826642272,-2.2527484665,-7.0093077155
19.10,-1.857291968,-2.2263631251,-7.0450188785
19.11,-1.900281152,-2.1991782279,-7.0791428787
19.12,-1.920183552,-2.1815880003,-7.1017599486
19.13,-1.91461088,-2.1683953296,-7.1188219487
19.14,-1.911824544,-2.1460077672,-7.1358839488
19.15,-1.913018688,-2.1192226479,-7.1485812512
19.16,-1.896300672,-2.1008328645,-7.1525491582
19.17,-1.859680256,-2.0808439695,-7.1358839488
19.18,-1.799575008,-2.0596557408,-7.1096957626
19.19,-1.719169312,-2.0440644027,-7.0835075764
19.20,-1.636375328,-2.0380677342,-7.0565258088
19.21,-1.549998912,-2.0380677342,-7.0339087389
19.22,-1.473573696,-2.0324708436,-7.0168467388
19.23,-1.407497728,-2.0284730646,-6.9910553433
19.24,-1.346198336,-2.0324708436,-6.9620896222
19.25,-1.294054048,-2.0404664016,-6.951773064
19.26,-1.269375072,-2.0608550745,-6.9616928315
19.27,-1.260219968,-2.1040310877,-6.9605024594
19.28,-1.251064864,-2.178789555,-6.9370918081
19.29,-1.240715616,-2.2571460234,-6.9327271104
19.30,-1.229172224,-2.3159133747,-6.9386789709
19.31,-1.211658112,-2.3698833912,-6.935901436
19.32,-1.190959616,-2.4094614033,-6.9374885988
19.33,-1.180610368,-2.4350471889,-6.9430436686
19.34,-1.19016352,-2.4446418585,-6.9585185059
19.35,-1.213648352,-2.4542365281,-6.9751837153
19.36,-1.243103904,-2.4606329745,-6.9894681805
19.37,-1.256637536,-2.4618323082,-7.0164499481
19.38,-1.246686336,-2.4406440795,-7.0497803669
19.39,-1.225589792,-2.4094614033,-7.0803332508
19.40,-1.2140464,-2.3794780608,-7.1013631579
19.41,-1.220415168,-2.362687389,-7.1029503207
19.42,-1.24589024,-2.3474958288,-7.0854915299
19.43,-1.294452096,-2.3474958288,-7.0585097623
19.44,-1.368887072,-2.3606884995,-7.0263697156
19.45,-1.459642016,-2.374680726,-7.003355855
19.46,-1.537261376,-2.3806773945,-6.975580506
19.47,-1.57826032,-2.3894725083,-6.9386789709
19.48,-1.60015296,-2.406662958,-6.9113004126
19.49,-1.628414368,-2.4374458563,-6.9105068312
19.50,-1.66583088,-2.4710271999,-6.9172522731
19.51,-1.701257152,-2.5086063225,-6.9275688313
19.52,-1.744246336,-2.526596328,-6.9525666454
19.53,-1.794400384,-2.5273958838,-6.9870874363
19.54,-1.844156384,-2.5178012142,-7.0176403202
19.55,-1.881174848,-2.4922154286,-7.0593033437
19.56,-1.908242112,-2.4422431911,-7.1017599486
19.57,-1.920979648,-2.3914713978,-7.1279481348
19.58,-1.899485056,-2.3526929415,-7.1398518558
19.59,-1.86286464,-2.3283064896,-7.1489780419
19.60,-1.8310208,-2.3071182609,-7.1573106466
19.61,-1.792012096,-2.2855302543,-7.1715951118
19.62,-1.73946976,-2.2695391383,-7.1886571119
19.63,-1.69369424,-2.2531482444,-7.1993704608
19.64,-1.662646496,-2.2375569063,-7.197783298
19.65,-1.619657312,-2.2251637914,-7.1803245072
19.66,-1.554775488,-2.2235646798,-7.1521523675
19.67,-1.492281952,-2.2195669008,-7.1267577627
19.68,-1.450486912,-2.206774008,-7.1196155301
19.69,-1.42501184,-2.1887840025,-7.1235834371
19.70,-1.40709968,-2.182787334,-7.130328879
19.71,-1.407497728,-2.1915824478,-7.1338999953
19.72,-1.421429408,-2.1955802268,-7.1323128325
19.73,-1.432574752,-2.1991782279,-7.1188219487
19.74,-1.44690448,-2.2103720091,-7.090649809
19.75,-1.46481664,-2.2175680113,-7.0648584135
19.76,-1.487107328,-2.222765124,-7.0319247854
19.77,-1.501835104,-2.2239644577,-6.9735965525
19.78,-1.501039008,-2.2203664566,-6.9172522731
19.79,-1.49666048,-2.2047751185,-6.8815411101
19.80,-1.49666048,-2.1727928865,-6.8521785983
19.81,-1.500242912,-2.1364130976,-6.832735854
19.82,-1.499844864,-2.1124264236,-6.8212289237
19.83,-1.507009728,-2.0996335308,-6.7974214817
19.84,-1.502233152,-2.0968350855,-6.7795659002
19.85,-1.483524896,-2.1044308656,-6.7672653885
19.86,-1.487505376,-2.1172237584,-6.7767883653
19.87,-1.501835104,-2.1304164291,-6.8224192958
19.88,-1.48670928,-2.1496057683,-6.872414924
19.89,-1.456457632,-2.1831871119,-6.9148715289
19.90,-1.449292768,-2.2279622367,-6.9728029711
19.91,-1.457651776,-2.2847306985,-7.0402573901
19.92,-1.46879712,-2.3454969393,-7.0819204136
19.93,-1.493874144,-2.4134591823,-7.0934273439
19.94,-1.542037952,-2.4802220916,-7.1108861347
19.95,-1.610900256,-2.5249972164,-7.1323128325
19.96,-1.688519616,-2.5569794484,-7.1172347859
19.97,-1.746236576,-2.5721710086,-7.0799364601
19.98,-1.780070656,-2.5537812252,-7.0569225995
19.99,-1.818681312,-2.5158023247,-7.0446220878
20.00,-1.848136864,-2.4794225358,-7.027163297
20.01,-1.858486112,-2.4314491878,-7.0017686922
20.02,-1.86286464,-2.3754802818,-6.9934360875
20.03,-1.85689392,-2.3295058233,-6.9930392968
20.04,-1.826642272,-2.310716262,-6.9803419944
20.05,-1.780070656,-2.3191115979,-6.9581217152
20.06,-1.727130272,-2.3343031581,-6.9347110639
20.07,-1.672597696,-2.3391004929,-6.9247912964
20.08,-1.632792896,-2.3255080443,-6.9446308314
20.09,-1.604531488,-2.3231093769,-6.9585185059
20.10,-1.571095456,-2.322709599,-6.9624864129
20.11,-1.535669184,-2.3131149294,-6.9660575292
20.12,-1.519747264,-2.2951249239,-6.9652639478
20.13,-1.493874144,-2.2771349184,-6.9747869246
20.14,-1.449292768,-2.2519489107,-6.995420041
20.15,-1.42103136,-2.2279622367,-7.0323215761
20.16,-1.419439168,-2.2299611262,-7.0739845996
20.17,-1.430584512,-2.2643420256,-7.0981888323
20.18,-1.446506432,-2.3171127084,-7.0989824137
20.19,-1.464020544,-2.3606884995,-7.0934273439
20.20,-1.47675808,-2.4078622917,-7.1009663672
20.21,-1.481136608,-2.4450416364,-7.0977920416
20.22,-1.470389312,-2.4838200927,-7.0597001344
20.23,-1.454069344,-2.5158023247,-7.0196242737
20.24,-1.45685568,-2.5417878882,-7.0029590643
20.25,-1.468001024,-2.5529816694,-7.0025622736
20.26,-1.45685568,-2.5641754506,-7.0136724132
20.27,-1.442525952,-2.5509827799,-7.0227985993
20.28,-1.44093376,-2.5269961059,-7.0422413436
20.29,-1.427400128,-2.4886174275,-7.0608905065
20.30,-1.390779712,-2.4374458563,-7.0565258088
20.31,-1.345004192,-2.3762798376,-7.0446220878
20.32,-1.321917408,-2.3203109316,-7.0299408319
20.33,-1.326693984,-2.258745135,-7.0188306923
20.34,-1.33943152,-2.1983786721,-7.0208146458
20.35,-1.363712448,-2.1400110987,-7.0156563667
20.36,-1.405905536,-2.07884508,-7.0049430178
20.37,-1.44889472,-2.0296723983,-6.9981975759
20.38,-1.47874832,-2.0084841696,-6.9696286455
20.39,-1.495466336,-2.0056857243,-6.9271720406
20.40,-1.497456576,-2.0076846138,-6.9053485521
20.41,-1.483126848,-2.0276735088,-6.896222366
20.42,-1.471981504,-2.0612548524,-6.9045549707
20.43,-1.471981504,-2.0840421927,-6.9307431569
20.44,-1.46481664,-2.0852415264,-6.9509794826
20.45,-1.44889472,-2.0760466347,-6.9688350641
20.46,-1.445312288,-2.058856185,-6.9866906456
20.47,-1.452477152,-2.0332703994,-7.0037526457
20.48,-1.461234208,-1.9928928315,-7.0077205527
20.49,-1.479544416,-1.950916152,-7.0140692039
20.50,-1.518155072,-1.9205330316,-7.0335119482
20.51,-1.567911072,-1.8997445808,-7.0477964134
20.52,-1.595774432,-1.9021432482,-7.0537482739
20.53,-1.606521728,-1.9245308106,-7.0624776693
