2022.05.23 11:02:00,,,
GOSHO,,,
T1,,,
,N14W,N76E,
TIME(s),STREAM(gal),DAMAXIS(gal),U-D(gal)
34.67,-2.1983611928,-2.509643986,-8.0358725355
34.68,-2.203910608,-2.53339456,-8.033140971
34.69,-2.201928674,-2.5421031038,-8.0421161115
34.70,-2.1967756456,-2.5448740041,-8.04640857
34.71,-2.1912262304,-2.5591243485,-8.034701865
34.72,-2.188055136,-2.5666453636,-8.024556054
34.73,-2.1896406832,-2.5480407473,-8.023775607
34.74,-2.1912262304,-2.5282486023,-8.0296289595
34.75,-2.1868659756,-2.5432906325,-8.0304094065
34.76,-2.1817129472,-2.5658536778,-8.0241658305
34.77,-2.1718032772,-2.5717913213,-8.0265071715
34.78,-2.1452453616,-2.5836666083,-8.027677842
34.79,-2.1353356916,-2.6026670675,-8.019092925
34.80,-2.1436598144,-2.6093963968,-8.008166667
34.81,-2.1337501444,-2.6050421249,-8.008166667
34.82,-2.1075886156,-2.6090005539,-8.012849349
34.83,-2.096886172,-2.6157298832,-8.0030937615
34.84,-2.079048766,-2.6093963968,-7.9898261625
34.85,-2.05130169,-2.5896042518,-7.987875045
34.86,-2.0437703408,-2.5797081793,-7.983192363
34.87,-2.0516980768,-2.5868333515,-7.9605594
34.88,-2.059229426,-2.5801040222,-7.9453406835
34.89,-2.0715174168,-2.5417072609,-7.9539256005
34.90,-2.0921295304,-2.5084564573,-7.9515842595
34.91,-2.1111560968,-2.49381027,-7.9390971075
34.92,-2.122651314,-2.4629345238,-7.943389566
34.93,-2.138506786,-2.4154333758,-7.959778953
34.94,-2.1614972204,-2.3916828018,-7.9632909645
34.95,-2.1773526924,-2.386932687,-7.956657165
34.96,-2.1729924376,-2.3734740284,-7.9648518585
34.97,-2.1658574752,-2.3564527837,-7.9788999045
34.98,-2.1718032772,-2.3584319982,-7.969924764
34.99,-2.1765599188,-2.3679322278,-7.959778953
35.00,-2.178145466,-2.355265255,-7.979290128
35.01,-2.1932081644,-2.3243895088,-8.0023133145
35.02,-2.21976608,-2.3160768079,-8.0007524205
35.03,-2.2439456748,-2.323597823,-7.9991915265
35.04,-2.2621794676,-2.3133059076,-8.011288455
35.05,-2.281206034,-2.3125142218,-8.0140200195
35.06,-2.2907193172,-2.3469525541,-7.9952892915
35.07,-2.285169902,-2.3786199861,-7.9718758815
35.08,-2.2665397224,-2.3766407716,-7.9820216925
35.09,-2.2522697976,-2.3817867293,-7.994118621
35.10,-2.241567354,-2.4019747172,-7.9874848215
35.11,-2.2292793632,-2.4059331462,-7.9898261625
35.12,-2.2165949856,-2.4015788743,-8.001923091
35.13,-2.207874476,-2.4154333758,-8.0062155495
35.14,-2.2047033816,-2.4399756356,-7.9984110795
35.15,-2.2011359004,-2.4478924936,-7.995679515
35.16,-2.1951900984,-2.4467049649,-7.993338174
35.17,-2.2035142212,-2.4676846386,-7.9788999045
35.18,-2.2146130516,-2.4902476839,-7.962120294
35.19,-2.2280902028,-2.4696638531,-7.9703149875
35.20,-2.237603486,-2.4360172066,-7.987875045
35.21,-2.2463239956,-2.4292878773,-7.9874848215
35.22,-2.2601975336,-2.4245377625,-7.9820216925
35.23,-2.2740710716,-2.4071206749,-7.9937283975
35.24,-2.2748638452,-2.4051414604,-8.0140200195
35.25,-2.2697108168,-2.4336421492,-8.0202635955
35.26,-2.2570264392,-2.4605594664,-8.0233853835
35.27,-2.2308649104,-2.4672887957,-8.0319703005
35.28,-2.1975684192,-2.474018125,-8.0350920885
35.29,-2.1801274,-2.4886643123,-8.0428965585
35.30,-2.1718032772,-2.4965811703,-8.0452378995
35.31,-2.17021773,-2.4902476839,-8.0475792405
35.32,-2.1749743716,-2.5013312851,-8.0358725355
35.33,-2.1773526924,-2.5337904029,-8.0202635955
35.34,-2.184091268,-2.5476449044,-8.0272876185
35.35,-2.1963792588,-2.5480407473,-8.0389943235
35.36,-2.197964806,-2.5638744633,-8.037823653
35.37,-2.2047033816,-2.5856458228,-8.039384547
35.38,-2.2161985988,-2.5963335811,-8.0436770055
35.39,-2.2225407876,-2.6042504391,-8.044847676
35.40,-2.2280902028,-2.6248342699,-8.0460183465
35.41,-2.2332432312,-2.6477931581,-8.0389943235
35.42,-2.2352251652,-2.6541266445,-8.032360524
35.43,-2.2344323916,-2.6533349587,-8.041725888
35.44,-2.2340360048,-2.6667936173,-8.050310805
35.45,-2.2241263348,-2.69173172,-8.051871699
35.46,-2.211838344,-2.7135030795,-8.0561641575
35.47,-2.2070817024,-2.7305243242,-8.0717730975
35.48,-2.2043069948,-2.7400245538,-8.0803580145
35.49,-2.2011359004,-2.7317118529,-8.086991814
35.50,-2.197964806,-2.7107321792,-8.0967474015
35.51,-2.2003431268,-2.6945026203,-8.099478966
35.52,-2.2082708628,-2.6770855327,-8.0967474015
35.53,-2.221748014,-2.648189001,-8.09323539
35.54,-2.2308649104,-2.6264176415,-8.0998691895
35.55,-2.2320540708,-2.6212716838,-8.101820307
35.56,-2.2387926464,-2.620479998,-8.0936256135
35.57,-2.253458958,-2.6169174119,-8.088552708
35.58,-2.255440892,-2.6093963968,-8.083870026
35.59,-2.2538553448,-2.5892084089,-8.0850406965
35.60,-2.2621794676,-2.5575409769,-8.0983082955
35.61,-2.2530625712,-2.5290402881,-8.1068932125
35.62,-2.2467203824,-2.5116232005,-8.108063883
35.63,-2.2637650148,-2.4961853274,-8.0967474015
35.64,-2.2697108168,-2.4815391401,-8.0842602495
35.65,-2.2637650148,-2.4851017262,-8.076065556
35.66,-2.2578192128,-2.5013312851,-8.059676169
35.67,-2.2459276088,-2.5060813999,-8.049530358
35.68,-2.2288829764,-2.49381027,-8.0436770055
35.69,-2.2090636364,-2.4763931824,-8.0335311945
35.70,-2.1936045512,-2.4680804815,-8.0187027015
35.71,-2.186073202,-2.4692680102,-8.010508008
35.72,-2.1749743716,-2.4676846386,-8.0108982315
35.73,-2.1765599188,-2.4688721673,-8.010508008
35.74,-2.1844876548,-2.4791640827,-7.9991915265
35.75,-2.1698213432,-2.4870809407,-7.9945088445
35.76,-2.1476236824,-2.4930185842,-8.0023133145
35.77,-2.144452588,-2.4997479135,-8.012849349
35.78,-2.1392995596,-2.4989562277,-8.024556054
35.79,-2.1317682104,-2.4890601552,-8.036262759
35.80,-2.1400923332,-2.4676846386,-8.0475792405
35.81,-2.1472272956,-2.4411631643,-8.051091252
35.82,-2.1511911636,-2.4245377625,-8.043286782
35.83,-2.1515875504,-2.4110791039,-8.0350920885
35.84,-2.1472272956,-2.3932661734,-8.029238736
35.85,-2.1452453616,-2.3754532429,-8.0288485125
35.86,-2.1480200692,-2.3679322278,-8.0272876185
35.87,-2.1539658712,-2.3608070556,-8.025336501
35.88,-2.1654610884,-2.3520985118,-8.0179222545
35.89,-2.1777490792,-2.3572444695,-8.011288455
35.90,-2.1852804284,-2.367140542,-8.008166667
35.91,-2.1884515228,-2.3683280707,-8.0101177845
35.92,-2.1908298436,-2.367140542,-8.0116786785
35.93,-2.1848840416,-2.3707031281,-8.005044879
35.94,-2.1614972204,-2.3722864997,-7.995679515
35.95,-2.134542918,-2.3663488562,-7.9921675035
35.96,-2.1210657668,-2.3600153698,-7.986314151
35.97,-2.106795842,-2.3619945843,-7.974607446
35.98,-2.1004536532,-2.367140542,-7.961339847
35.99,-2.1000572664,-2.3584319982,-7.9625105175
36.00,-2.1004536532,-2.3497234544,-7.96836387
36.01,-2.1040211344,-2.3528901976,-7.964461635
36.02,-2.1119488704,-2.3572444695,-7.965242082
36.03,-2.1115524836,-2.3635779559,-7.972266105
36.04,-2.1111560968,-2.379015829,-7.96836387
36.05,-2.1123452572,-2.3984121311,-7.962900741
36.06,-2.1178946724,-2.4051414604,-7.967583423
36.07,-2.1321645972,-2.402766403,-7.973046552
36.08,-2.138506786,-2.4150375329,-7.9710954345
36.09,-2.1511911636,-2.4407673214,-7.9710954345
36.10,-2.1737852112,-2.4645178954,-7.977729234
36.11,-2.182109334,-2.4732264392,-7.988655492
36.12,-2.1868659756,-2.4657054241,-7.9991915265
36.13,-2.2035142212,-2.4696638531,-8.00738622
36.14,-2.223729948,-2.4953936416,-8.014410243
36.15,-2.237603486,-2.517560844,-8.022214713
36.16,-2.2570264392,-2.529436131,-8.0249462775
36.17,-2.2649541752,-2.545269847,-8.028458289
36.18,-2.2685216564,-2.549228276,-8.035482312
36.19,-2.2748638452,-2.5349779316,-8.051091252
36.20,-2.2736746848,-2.5246860162,-8.066700192
36.21,-2.2708999772,-2.5262693878,-8.073724215
36.22,-2.2875482228,-2.5349779316,-8.0702122035
36.23,-2.3038000816,-2.5464573757,-8.0608468395
36.24,-2.3125205912,-2.5630827775,-8.054993487
36.25,-2.3256013556,-2.5864375086,-8.058115275
36.26,-2.336700186,-2.6018753817,-8.058115275
36.27,-2.3462134692,-2.6058338107,-8.0600663925
36.28,-2.356519526,-2.5987086385,-8.068261086
36.29,-2.3620689412,-2.5939585237,-8.067480639
36.30,-2.362465328,-2.5900000947,-8.0663099685
36.31,-2.3588978468,-2.5844582941,-8.075285109
36.32,-2.3537448184,-2.5856458228,-8.0842602495
36.33,-2.3422496012,-2.5963335811,-8.0795775675
36.34,-2.3303579972,-2.6018753817,-8.0756753325
36.35,-2.3113314308,-2.6050421249,-8.06982198
36.36,-2.285169902,-2.616521569,-8.0546032635
36.37,-2.2625758544,-2.628396856,-8.039384547
36.38,-2.2518734108,-2.6287926989,-8.026116948
36.39,-2.2443420616,-2.624438427,-8.0226049365
36.40,-2.2459276088,-2.6212716838,-8.0163613605
36.41,-2.2471167692,-2.6113756113,-8.019873372
36.42,-2.2522697976,-2.5991044814,-8.030019183
36.43,-2.2566300524,-2.5971252669,-8.0241658305
36.44,-2.263368628,-2.5987086385,-8.012849349
36.45,-2.2681252696,-2.5963335811,-8.0140200195
36.46,-2.257422826,-2.5860416657,-8.015971137
36.47,-2.2498914768,-2.57297885,-8.014410243
36.48,-2.2479095428,-2.5666453636,-8.008166667
36.49,-2.2403781936,-2.5472490615,-8.021434266
36.50,-2.2506842504,-2.5246860162,-8.0436770055
36.51,-2.271296364,-2.5179566869,-8.0358725355
36.52,-2.2705035904,-2.5060813999,-8.0366529825
36.53,-2.2601975336,-2.4862892549,-8.04640857
36.54,-2.2502878636,-2.4688721673,-8.044067229
36.55,-2.243549288,-2.4720389105,-8.032360524
36.56,-2.2447384484,-2.4767890253,-8.02299516
36.57,-2.2479095428,-2.4585802519,-8.0319703005
36.58,-2.2506842504,-2.4474966507,-8.040164994
36.59,-2.2530625712,-2.4550176658,-8.037043206
36.60,-2.255440892,-2.4566010374,-8.036262759
36.61,-2.247513156,-2.4617469951,-8.039384547
36.62,-2.241567354,-2.4811432972,-8.0397747705
36.63,-2.2431529012,-2.4965811703,-8.033921418
36.64,-2.2328468444,-2.4934144271,-8.0327507475
36.65,-2.2110455704,-2.4835183546,-8.0389943235
36.66,-2.1884515228,-2.485893412,-8.035482312
36.67,-2.1678394092,-2.4942061129,-8.0233853835
36.68,-2.1436598144,-2.4949977987,-8.017532031
36.69,-2.1178946724,-2.4997479135,-8.0140200195
36.70,-2.0956970116,-2.5104356718,-8.008166667
36.71,-2.0782559924,-2.509643986,-7.9976306325
36.72,-2.0687427092,-2.4985603848,-7.995679515
36.73,-2.063193294,-2.4953936416,-7.9968501855
36.74,-2.0643824544,-2.5005395993,-7.9812412455
36.75,-2.0647788412,-2.4878726265,-7.97616834
36.76,-2.0683463224,-2.4668929528,-7.980851022
36.77,-2.0782559924,-2.45422598,-7.9788999045
36.78,-2.0984717192,-2.4411631643,-7.967583423
36.79,-2.118687446,-2.4340379921,-7.9664127525
36.80,-2.1353356916,-2.4316629347,-7.980851022
36.81,-2.1547586448,-2.4221627051,-7.981631469
36.82,-2.1725960508,-2.4201834906,-7.970705211
36.83,-2.1749743716,-2.4277045057,-7.9679736465
36.84,-2.1698213432,-2.4273086628,-7.977729234
36.85,-2.174181598,-2.4277045057,-7.9742172225
36.86,-2.1785418528,-2.4269128199,-7.9605594
36.87,-2.176163532,-2.4182042761,-7.9605594
36.88,-2.1864695888,-2.4138500042,-7.9742172225
36.89,-2.2007395136,-2.4182042761,-7.985533704
36.90,-2.1991539664,-2.4213710193,-7.9945088445
36.91,-2.2007395136,-2.4189959619,-8.0069959965
36.92,-2.2134238912,-2.4245377625,-8.0101177845
36.93,-2.20985641,-2.4403714785,-8.0108982315
36.94,-2.2102527968,-2.4514550797,-8.0194831485
36.95,-2.2253154952,-2.4478924936,-8.034701865
36.96,-2.2423601276,-2.4510592368,-8.039384547
36.97,-2.2490987032,-2.4676846386,-8.0475792405
36.98,-2.2562336656,-2.4839141975,-8.056554381
36.99,-2.2681252696,-2.5005395993,-8.067480639
37.00,-2.2819988076,-2.5258735449,-8.0795775675
37.01,-2.2934940248,-2.5484365902,-8.0897233785
37.02,-2.2954759588,-2.5559576053,-8.0967474015
37.03,-2.2875482228,-2.5634786204,-8.097918072
37.04,-2.2808096472,-2.5789164935,-8.098698519
37.05,-2.2736746848,-2.5872291944,-8.102600754
37.06,-2.2601975336,-2.5828749225,-8.1076736595
37.07,-2.2431529012,-2.5840624512,-8.10103986
37.08,-2.2253154952,-2.6042504391,-8.07762645
37.09,-2.2050997684,-2.6236467412,-8.059676169
37.10,-2.1904334568,-2.6264176415,-8.049530358
37.11,-2.1793346264,-2.6228550554,-8.0350920885
37.12,-2.1749743716,-2.6216675267,-8.01519069
37.13,-2.168235796,-2.6074171823,-8.000362197
37.14,-2.1591188996,-2.5678328923,-7.9999719735
37.15,-2.158326126,-2.5341862458,-7.984753257
37.16,-2.162289994,-2.517560844,-7.9578278355
37.17,-2.1706141168,-2.4969770132,-7.947291801
37.18,-2.178145466,-2.4688721673,-7.9492429185
37.19,-2.1777490792,-2.4506633939,-7.9515842595
37.20,-2.1749743716,-2.4474966507,-7.951194036
37.21,-2.1749743716,-2.4455174362,-7.9500233655
37.22,-2.1607044468,-2.4356213637,-7.9617300705
37.23,-2.1333537576,-2.4296837202,-7.970705211
37.24,-2.116705512,-2.4288920344,-7.975387893
37.25,-2.1095705496,-2.4387881069,-7.982411916
37.26,-2.0976789456,-2.4558093516,-7.985533704
37.27,-2.1004536532,-2.4748098108,-7.996459962
37.28,-2.1143271912,-2.5037063425,-8.006605773
37.29,-2.1214621536,-2.5231026446,-8.011288455
37.30,-2.1353356916,-2.5290402881,-8.0093373375
37.31,-2.1488128428,-2.53339456,-8.003483985
37.32,-2.1551550316,-2.5266652307,-8.010508008
37.33,-2.1614972204,-2.513602415,-8.0124591255
37.34,-2.1575333524,-2.5005395993,-8.00738622
37.35,-2.1567405788,-2.5021229709,-8.0038742085
37.36,-2.1698213432,-2.5159774724,-7.9874848215
37.37,-2.1832984944,-2.5159774724,-7.9851434805
37.38,-2.195982872,-2.5124148863,-8.0030937615
37.39,-2.2082708628,-2.5159774724,-8.015971137
37.40,-2.2205588536,-2.5163733153,-8.0296289595
37.41,-2.2269010424,-2.5104356718,-8.049530358
37.42,-2.2245227216,-2.5021229709,-8.06982198
37.43,-2.2284865896,-2.4993520706,-8.0834798025
37.44,-2.2403781936,-2.5080606144,-8.0873820375
37.45,-2.2368107124,-2.5191442156,-8.092454943
37.46,-2.217784146,-2.5262693878,-8.0998691895
37.47,-2.213820278,-2.5409155751,-8.10103986
37.48,-2.2185769196,-2.5567492911,-8.0990887425
37.49,-2.2007395136,-2.5622910917,-8.0944060605
37.50,-2.1745779848,-2.5662495207,-8.0873820375
37.51,-2.1674430224,-2.5765414361,-8.0764557795
37.52,-2.1531730976,-2.5733746929,-8.076846003
37.53,-2.1428670408,-2.5591243485,-8.0936256135
37.54,-2.15039839,-2.5428947896,-8.1045518715
37.55,-2.1571369656,-2.5318111884,-8.104942095
37.56,-2.1670466356,-2.5381446748,-8.0912842725
37.57,-2.174181598,-2.5424989467,-8.0663099685
37.58,-2.1797310132,-2.5322070313,-8.051871699
37.59,-2.1904334568,-2.5329987171,-8.0405552175
37.60,-2.207874476,-2.5377488319,-8.0343116415
37.61,-2.2280902028,-2.5353737745,-8.0257267245
37.62,-2.235621552,-2.5306236597,-8.009727561
37.63,-2.2364143256,-2.5238943304,-8.00738622
37.64,-2.2487023164,-2.5132065721,-8.0069959965
37.65,-2.2467203824,-2.4946019558,-8.009727561
37.66,-2.2304685236,-2.4649137383,-8.019092925
37.67,-2.2181805328,-2.4395797927,-8.019873372
37.68,-2.2134238912,-2.4296837202,-8.016751584
37.69,-2.2074780892,-2.4217668622,-8.0171418075
37.70,-2.205892542,-2.4043497746,-8.0202635955
37.71,-2.2074780892,-2.3968287595,-8.019873372
37.72,-2.2134238912,-2.4055373033,-8.006605773
37.73,-2.2280902028,-2.4087040465,-7.99958175
37.74,-2.2506842504,-2.3999955027,-7.998020856
37.75,-2.2701072036,-2.3904952731,-7.987875045
37.76,-2.283187968,-2.3770366145,-7.9843630335
37.77,-2.2899265436,-2.3695155994,-7.98397281
37.78,-2.2899265436,-2.3584319982,-7.993338174
37.79,-2.2839807416,-2.3429941251,-8.009727561
37.80,-2.2784313264,-2.3457650254,-8.012068902
37.81,-2.2641614016,-2.3619945843,-8.0116786785
37.82,-2.24949509,-2.3825784151,-8.009727561
37.83,-2.2451348352,-2.4079123607,-8.006605773
37.84,-2.2403781936,-2.4352255208,-8.012849349
37.85,-2.2399818068,-2.4546218229,-8.024556054
37.86,-2.2471167692,-2.462142838,-8.039384547
37.87,-2.255440892,-2.4676846386,-8.0428965585
37.88,-2.2649541752,-2.474018125,-8.0421161115
37.89,-2.2796204868,-2.4759973395,-8.0475792405
37.90,-2.2708999772,-2.4759973395,-8.058115275
37.91,-2.25940476,-2.4862892549,-8.056554381
37.92,-2.2621794676,-2.5001437564,-8.0460183465
37.93,-2.2598011468,-2.5009354422,-8.0386041
37.94,-2.2463239956,-2.4902476839,-8.0428965585
37.95,-2.2550445052,-2.4862892549,-8.0436770055
37.96,-2.2744674584,-2.4831225117,-8.0405552175
37.97,-2.2819988076,-2.4684763244,-8.050310805
37.98,-2.2804132604,-2.4597677806,-8.0631881805
37.99,-2.2839807416,-2.470059696,-8.0717730975
38.00,-2.28913377,-2.4835183546,-8.075285109
38.01,-2.283187968,-2.4985603848,-8.0787971205
38.02,-2.2566300524,-2.5167691582,-8.083870026
38.03,-2.2332432312,-2.5349779316,-8.0772362265
38.04,-2.2308649104,-2.5456656899,-8.059676169
38.05,-2.2292793632,-2.5472490615,-8.04640857
38.06,-2.2169913724,-2.5341862458,-8.0389943235
38.07,-2.2181805328,-2.5151857866,-8.025336501
38.08,-2.2372070992,-2.5013312851,-8.012849349
38.09,-2.2506842504,-2.4922268984,-8.006605773
38.10,-2.2562336656,-2.4807474543,-8.005044879
38.11,-2.2562336656,-2.4633303667,-8.0007524205
38.12,-2.2542517316,-2.4403714785,-8.0007524205
38.13,-2.2546481184,-2.4178084332,-8.0093373375
38.14,-2.2550445052,-2.3952453879,-8.0187027015
38.15,-2.2487023164,-2.3786199861,-8.021434266
38.16,-2.2411709672,-2.3742657142,-8.0202635955
38.17,-2.2352251652,-2.3825784151,-8.0155809135
38.18,-2.227693816,-2.4011830314,-8.0124591255
38.19,-2.2280902028,-2.4253294483,-8.0163613605
38.20,-2.2372070992,-2.4411631643,-8.0218244895
38.21,-2.2598011468,-2.4407673214,-8.0327507475
38.22,-2.291115704,-2.4376005782,-8.0358725355
38.23,-2.3022145344,-2.4395797927,-8.0358725355
38.24,-2.2915120908,-2.4387881069,-8.0444574525
38.25,-2.2823951944,-2.4391839498,-8.0538228165
38.26,-2.2728819112,-2.4407673214,-8.054993487
38.27,-2.255440892,-2.4451215933,-8.047969464
38.28,-2.241567354,-2.4482883365,-8.041725888
38.29,-2.2352251652,-2.4490800223,-8.039384547
38.30,-2.2165949856,-2.4613511522,-8.0350920885
38.31,-2.2066853156,-2.481934983,-8.0343116415
38.32,-2.19994674,-2.4957894845,-8.0350920885
38.33,-2.1737852112,-2.5009354422,-8.032360524
38.34,-2.1480200692,-2.5033104996,-8.033140971
38.35,-2.1492092296,-2.5060813999,-8.035482312
38.36,-2.1456417484,-2.5179566869,-8.033140971
38.37,-2.1230477008,-2.5484365902,-8.0265071715
38.38,-2.1079850024,-2.5824790796,-8.0194831485
38.39,-2.106795842,-2.6062296536,-8.01519069
38.40,-2.1075886156,-2.6256259557,-8.0015328675
38.41,-2.112741644,-2.6367095569,-7.9796803515
38.42,-2.1242368612,-2.6343344995,-7.9593887295
38.43,-2.1357320784,-2.6260217986,-7.9515842595
38.44,-2.15039839,-2.6232508983,-7.934024202
38.45,-2.1519839372,-2.6169174119,-7.912171686
38.46,-2.146434522,-2.5987086385,-7.91373258
38.47,-2.1527767108,-2.5840624512,-7.919195709
38.48,-2.1607044468,-2.5896042518,-7.9086596745
38.49,-2.154362258,-2.5998961672,-7.9055378865
38.50,-2.154362258,-2.592770995,-7.908269451
38.51,-2.162289994,-2.5812915509,-7.919976156
38.52,-2.1725960508,-2.5773331219,-7.923878391
38.53,-2.1773526924,-2.5654578349,-7.932463308
38.54,-2.1765599188,-2.5575409769,-7.9523647065
38.55,-2.1634791544,-2.5804998651,-7.9562669415
38.56,-2.1634791544,-2.6141465116,-7.9539256005
38.57,-2.176163532,-2.6331469708,-7.9656323055
38.58,-2.1773526924,-2.6295843847,-7.9843630335
38.59,-2.172199664,-2.6248342699,-7.9921675035
38.60,-2.1904334568,-2.6280010131,-7.987094598
38.61,-2.2110455704,-2.616521569,-7.9991915265
38.62,-2.2181805328,-2.5872291944,-8.019873372
38.63,-2.2249191084,-2.5646661491,-8.0163613605
38.64,-2.2300721368,-2.5559576053,-8.011288455
38.65,-2.2241263348,-2.545269847,-8.0148004665
38.66,-2.2221444008,-2.5211234301,-8.023775607
38.67,-2.2332432312,-2.5084564573,-8.0304094065
38.68,-2.2340360048,-2.5013312851,-8.0335311945
38.69,-2.2261082688,-2.4748098108,-8.0546032635
38.70,-2.2364143256,-2.4510592368,-8.0733339915
38.71,-2.2502878636,-2.4538301371,-8.074504662
38.72,-2.2471167692,-2.4514550797,-8.075285109
38.73,-2.2502878636,-2.4292878773,-8.0811384615
38.74,-2.2601975336,-2.4134541613,-8.090894049
38.75,-2.2625758544,-2.4193918048,-8.098698519
38.76,-2.2609903072,-2.422558548,-8.097918072
38.77,-2.267332496,-2.4217668622,-8.1029909775
38.78,-2.2665397224,-2.4431423788,-8.1029909775
38.79,-2.2768457792,-2.4641220525,-8.100259413
38.80,-2.2974578928,-2.4510592368,-8.110405224
38.81,-2.3077639496,-2.4292878773,-8.113527012
38.82,-2.303007308,-2.4277045057,-8.1100150005
38.83,-2.303007308,-2.4312670918,-8.1061127655
38.84,-2.2958723456,-2.4197876477,-8.0975278485
38.85,-2.263368628,-2.4043497746,-8.094796284
38.86,-2.2431529012,-2.3999955027,-8.088552708
38.87,-2.2368107124,-2.4047456175,-8.080748238
38.88,-2.2308649104,-2.4087040465,-8.08543092
38.89,-2.2308649104,-2.4189959619,-8.0866015905
38.90,-2.23958542,-2.434433835,-8.0733339915
38.91,-2.2423601276,-2.4526426084,-8.0577250515
38.92,-2.2352251652,-2.4712472247,-8.048749911
38.93,-2.2391890332,-2.4851017262,-8.0405552175
38.94,-2.2526661844,-2.4862892549,-8.029238736
38.95,-2.2558372788,-2.4835183546,-8.0187027015
38.96,-2.2558372788,-2.4775807111,-8.0171418075
38.97,-2.2590083732,-2.4720389105,-8.012068902
38.98,-2.253458958,-2.4748098108,-7.9999719735
38.99,-2.2423601276,-2.4748098108,-7.9937283975
39.00,-2.2364143256,-2.458184409,-8.0046546555
39.01,-2.2304685236,-2.4451215933,-8.0132395725
39.02,-2.2233335612,-2.4506633939,-8.0085568905
39.03,-2.2249191084,-2.4486841794,-8.0054351025
39.04,-2.2201624668,-2.4261211341,-8.019873372
39.05,-2.211838344,-2.4134541613,-8.0374334295
39.06,-2.2142166648,-2.422558548,-8.042506335
39.07,-2.221748014,-2.4336421492,-8.037043206
39.08,-2.2165949856,-2.4328504634,-8.0311898535
39.09,-2.217784146,-2.4348296779,-8.0343116415
39.10,-2.2352251652,-2.4471008078,-8.0257267245
39.11,-2.243549288,-2.4534342942,-8.0241658305
39.12,-2.2538553448,-2.4498717081,-8.037043206
39.13,-2.2681252696,-2.4530384513,-8.041725888
39.14,-2.2724855244,-2.4609553093,-8.044847676
39.15,-2.2756566188,-2.4613511522,-8.043286782
39.16,-2.2748638452,-2.4573927232,-8.0386041
39.17,-2.2669361092,-2.4748098108,-8.0397747705
39.18,-2.2637650148,-2.505685557,-8.043286782
39.19,-2.2601975336,-2.5290402881,-8.053432593
39.20,-2.2487023164,-2.5539783908,-8.0639686275
39.21,-2.2304685236,-2.5820832367,-8.068261086
39.22,-2.21976608,-2.5935626808,-8.0725535445
39.23,-2.2086672496,-2.5959377382,-8.074504662
39.24,-2.1967756456,-2.6066254965,-8.065139298
39.25,-2.1737852112,-2.6137506687,-8.0514814755
39.26,-2.15039839,-2.6093963968,-8.042506335
39.27,-2.1396959464,-2.6034587533,-8.042506335
39.28,-2.1349393048,-2.5995003243,-8.0386041
39.29,-2.1361284652,-2.5876250373,-8.0428965585
39.30,-2.142470654,-2.5702079497,-8.042506335
39.31,-2.142470654,-2.5670412065,-8.026897395
39.32,-2.1472272956,-2.5709996355,-8.01519069
39.33,-2.1539658712,-2.5674370494,-8.008947114
39.34,-2.152380324,-2.5535825479,-8.0108982315
39.35,-2.1373176256,-2.5428947896,-8.0093373375
39.36,-2.126615182,-2.5421031038,-7.9976306325
39.37,-2.1024355872,-2.5353737745,-7.992557727
39.38,-2.0723101904,-2.5282486023,-7.992557727
39.39,-2.0556619448,-2.5266652307,-7.9851434805
39.40,-2.0469414352,-2.5219151159,-7.971485658
39.41,-2.0322751236,-2.5092481431,-7.9710954345
39.42,-2.0310859632,-2.4985603848,-7.983192363
39.43,-2.0485269824,-2.5068730857,-7.9843630335
39.44,-2.0643824544,-2.5147899437,-7.987875045
39.45,-2.0877692756,-2.5191442156,-8.0007524205
39.46,-2.106795842,-2.5286444452,-8.0054351025
39.47,-2.1202729932,-2.5512074905,-8.005825326
39.48,-2.132560984,-2.5670412065,-8.003483985
39.49,-2.136524852,-2.565061992,-8.0085568905
39.50,-2.1377140124,-2.5642703062,-8.017532031
39.51,-2.1456417484,-2.5725830071,-8.0101177845
39.52,-2.1392995596,-2.576937279,-8.001923091
39.53,-2.1333537576,-2.5773331219,-8.0085568905
39.54,-2.1527767108,-2.5832707654,-8.0085568905
39.55,-2.1745779848,-2.5900000947,-7.9945088445
39.56,-2.186073202,-2.5864375086,-7.9890457155
39.57,-2.1951900984,-2.5852499799,-7.9882652685
39.58,-2.2090636364,-2.5884167231,-7.9851434805
39.59,-2.2209552404,-2.5860416657,-7.982411916
39.60,-2.2372070992,-2.5713954784,-7.99177728
39.61,-2.2391890332,-2.565061992,-8.001923091
39.62,-2.2364143256,-2.5749580645,-7.9984110795
39.63,-2.2471167692,-2.5840624512,-7.9937283975
39.64,-2.2542517316,-2.5753539074,-8.000362197
39.65,-2.2601975336,-2.5583326627,-8.0171418075
39.66,-2.2720891376,-2.5468532186,-8.0296289595
39.67,-2.2728819112,-2.5381446748,-8.0327507475
39.68,-2.253458958,-2.5238943304,-8.0265071715
39.69,-2.237603486,-2.513602415,-8.0148004665
39.70,-2.2320540708,-2.5013312851,-8.023775607
39.71,-2.2241263348,-2.4839141975,-8.041725888
39.72,-2.2221444008,-2.4589760948,-8.057334828
39.73,-2.227693816,-2.4431423788,-8.061237063
39.74,-2.2221444008,-2.4364130495,-8.063578404
39.75,-2.21976608,-2.4292878773,-8.0780166735
39.76,-2.2352251652,-2.4253294483,-8.075285109
39.77,-2.2431529012,-2.4213710193,-8.0608468395
39.78,-2.2411709672,-2.4166209045,-8.065139298
